num_leaves,max_depth,subsample,colsample_bytree,scale_pos_weight,min_child_samples,min_child_weight,reg_alpha,reg_lambda,threshold,f1_score,auc,precision,recall,avg_best_iteration
8,25,0.08367372526920812,0.23096023768821314,2.4393987959819823,53,0.002340431971336633,0.002039240920819172,2.2316262834869383,0.290687298873826,0.4427350290919215,0.8566896062542856,0.2935815454993328,0.9000642260757867,949.0
8,12,0.19073295465370832,0.1747678068508104,2.492053144537743,40,0.019995234848839177,0.0012124074851573312,5.00206965826453,0.2983607393383704,0.4415983050076668,0.8527409673628513,0.29640100207136444,0.8706486833654464,728.4
10,23,0.11377175544981906,0.2504465691670208,2.364157603906093,52,0.002490853094492645,0.002363426183695468,3.9531116797874772,0.27018338308055045,0.43965333740197143,0.8567286461426731,0.28977561656330486,0.9107685720402484,866.2
7,24,0.192563964652834,0.20424111860593203,2.789385702606729,44,0.018457962476594866,0.0021918085288473253,0.7755271661126002,0.29981845754295877,0.43950604636160256,0.8397260541216471,0.29624533821087484,0.8511667737101263,19.0
7,25,0.19993244102028648,0.19860752339115725,2.784161547714878,42,0.01871151863307227,0.002201397555652815,0.7708430995078341,0.28996970648684683,0.4368259762711274,0.8397260618172495,0.29190434880268273,0.8676086491115393,19.0
8,25,0.06607120860117303,0.19700466945180337,2.399994422404931,42,0.01709315211880521,0.002250125520315223,1.51388883271038,0.2624742185629911,0.43552426270050526,0.8557469259339054,0.28517714159248436,0.9213016484692785,900.4
8,24,0.07141887667709884,0.20122876722825653,2.756454344797281,48,0.015314106790257654,0.002302115748421792,2.139035706628866,0.2793559178423629,0.4351128221307512,0.8403457374451978,0.2891587017816033,0.8786555341468636,19.0
5,14,0.07330092905748374,0.17639183741776074,2.6531617847279585,65,0.012280427271024196,0.001859962537469149,2.667091528000241,0.26918089924775346,0.43353733103161024,0.8383178970186658,0.2872708828524666,0.8833226289873689,19.0
5,22,0.11059144855005154,0.17999966851609603,2.761483497735963,82,0.00485215548538285,0.002382610220921212,5.872294076806238,0.27355515429799426,0.43340057447901204,0.8383108073606067,0.28711477326524965,0.8836651680582317,19.0
5,24,0.11116371517684413,0.21356205035086115,2.7377351605194784,83,0.00652958257202208,0.002598470664591435,1.1022534250685867,0.2344357669545757,0.4300491380599157,0.8434921909383405,0.2825972449225014,0.9003211303789339,214.4
